cluster,cluster_size,mean_avg_salary,mean_rating,mean_company_age,same_state_rate,python_rate,excel_rate,hadoop_rate,spark_rate,aws_rate,tableau_rate,big_data_rate,dominant_job_simp
1,469,123.18336886993603,3.5850746268656715,31.724946695095948,0.4520255863539446,0.6545842217484008,0.4562899786780384,0.021321961620469083,0.053304904051172705,0.15565031982942432,0.17697228144989338,0.08315565031982942,data scientist
2,179,124.97765363128492,3.8067039106145253,39.68156424581006,0.3128491620111732,0.9106145251396648,0.4245810055865922,0.7206703910614525,0.8324022346368715,0.49162011173184356,0.2122905027932961,0.5363128491620112,data scientist
